match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2021-wimbledon-2135,0:08:45,1,0,2,0,3,0,15,2,1,0,,15,40,2,27,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,22.928,21.659,2,C,NCTL,D
2021-wimbledon-2135,0:09:22,1,0,2,0,3,0,16,1,1,0,,30,40,4,26,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,0,0,1,1,,,,,,,1,0,0,16.536,17.476,3,BC,CTL,ND
2021-wimbledon-2135,0:09:45,1,0,2,0,3,0,17,1,1,0,,40,40,5,24,6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,21020,0,0,1,1,,,,,,,1,0,0,16.669,16.369,3,C,NCTL,ND
2021-wimbledon-2135,0:10:07,1,0,2,0,3,0,18,2,1,0,,40,AD,1,25,6,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,0:10:34,1,0,3,0,3,2,19,2,1,0,,0,0,1,32,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,22011,0,0,1,2,,,,,,,1,0,B,21.029,29.860,4,B,NCTL,ND
2021-wimbledon-2135,0:12:16,1,0,3,0,4,0,20,1,2,0,,15,0,2,28,7,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,0:12:42,1,0,3,0,4,0,21,1,2,0,,30,0,3,24,8,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,0:13:25,1,0,3,0,4,0,22,1,2,0,,40,0,5,23,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,33.312,34.541,2,BW,CTL,ND
2021-wimbledon-2135,0:14:10,1,1,3,0,4,1,23,1,2,0,,0,0,11,20,10,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,21431,0,1,0,1,,,,,,,1,0,0,18.512,17.176,2,C,NCTL,ND
2021-wimbledon-2135,0:14:44,1,1,3,0,5,0,24,1,1,0,,15,0,14,20,11,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,14.495,17.601,3,W,CTL,ND
2021-wimbledon-2135,0:15:05,1,1,3,0,5,0,25,2,1,0,,15,15,13,22,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,22.779,28.096,2,C,NCTL,ND
2021-wimbledon-2135,0:15:42,1,1,3,0,5,0,26,2,1,0,,15,30,11,23,11,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,1,0,0,13.427,13.149,2,B,NCTL,
2021-wimbledon-2135,0:16:15,1,1,3,0,5,0,27,1,1,0,,30,30,14,23,12,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,15.334,16.460,3,C,CTL,ND
2021-wimbledon-2135,0:16:43,1,1,3,0,5,0,28,1,1,0,,40,30,16,22,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,11.945,14.613,1,C,NCTL,
2021-wimbledon-2135,0:16:59,1,2,3,0,5,1,29,1,1,0,,0,0,20,21,14,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,21032,0,0,0,2,,,,,,,2,0,0,15.934,15.501,3,BW,NCTL,ND
2021-wimbledon-2135,0:18:45,1,2,3,0,6,0,30,1,2,0,,15,0,23,21,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,2,0,F,15.361,16.621,4,W,NCTL,ND
2021-wimbledon-2135,0:19:21,1,2,3,0,6,0,31,1,2,0,,30,0,26,21,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,1,0,F,26.261,33.782,4,C,NCTL,D
2021-wimbledon-2135,0:19:55,1,2,3,0,6,0,32,1,2,0,,40,0,29,21,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,2,0,F,12.720,12.507,2,W,CTL,
2021-wimbledon-2135,0:20:29,1,2,3,0,6,0,33,2,2,0,,40,15,29,24,17,16,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,22410,0,1,0,2,,,,,,,2,0,B,38.970,30.323,3,BW,NCTL,ND
2021-wimbledon-2135,0:21:15,1,3,3,0,6,1,34,1,2,0,,0,0,36,22,18,16,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,11411,0,1,0,1,,,,,,,2,0,F,14.137,16.063,4,BC,NCTL,D
2021-wimbledon-2135,0:21:57,1,3,3,0,7,0,35,1,1,0,,15,0,37,20,19,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,23.292,23.454,3,,,ND
2021-wimbledon-2135,0:22:22,1,3,3,0,7,0,36,2,1,0,,15,15,37,23,19,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,2,0,F,12.912,13.993,2,B,NCTL,
2021-wimbledon-2135,0:22:53,1,3,3,0,7,0,37,1,1,0,,30,15,40,23,20,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,2,0,F,31.622,41.636,3,BC,CTL,D
2021-wimbledon-2135,0:23:42,1,3,3,0,7,0,38,1,1,0,,40,15,43,23,21,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,21.961,18.041,3,BC,NCTL,D
2021-wimbledon-2135,0:24:10,1,3,3,0,7,0,39,2,1,0,,40,30,41,24,21,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,2,0,0,19.025,23.130,2,BC,CTL,D
2021-wimbledon-2135,0:24:48,1,3,3,0,7,0,40,2,1,0,,40,40,40,26,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,12.779,13.230,2,B,NCTL,
2021-wimbledon-2135,0:25:25,1,3,3,0,7,0,41,2,1,0,,40,AD,39,28,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,12.660,14.107,2,B,CTL,
2021-wimbledon-2135,0:25:59,1,3,4,0,7,2,42,2,1,0,,0,0,35,36,21,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11021,0,0,1,2,,,,,,,1,0,0,14.612,17.255,2,C,CTL,ND
2021-wimbledon-2135,0:27:39,1,3,4,0,8,0,43,1,2,0,,15,0,36,34,22,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,24.751,27.359,2,BW,NCTL,ND
2021-wimbledon-2135,0:28:05,1,3,4,0,8,0,44,1,2,0,,30,0,39,34,23,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,0,0,0,2,,,,,,,2,0,F,39.574,41.335,4,B,NCTL,D
2021-wimbledon-2135,0:28:57,1,3,4,0,8,0,45,1,2,0,,40,0,41,33,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,1,0,0,24.163,23.652,2,W,NCTL,D
2021-wimbledon-2135,0:30:23,1,3,4,0,8,0,46,2,2,0,,40,15,40,35,24,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,2,0,0,12.575,12.274,1,BC,NCTL,
2021-wimbledon-2135,0:30:54,1,3,4,0,8,0,47,2,2,0,,40,30,39,37,24,23,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,12030,0,1,0,2,,,,,,,2,0,0,29.184,27.026,3,BW,CTL,D
2021-wimbledon-2135,0:31:36,1,3,4,0,8,0,48,2,2,0,,40,40,38,39,24,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,33.682,39.040,3,C,NCTL,ND
2021-wimbledon-2135,0:32:30,1,3,4,0,8,0,49,2,2,0,,40,AD,38,42,24,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,2,,,,,,,2,0,F,0.000,0.000,3,,,
2021-wimbledon-2135,0:33:09,1,3,5,0,8,2,50,2,2,0,,0,0,37,46,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,0,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2021-wimbledon-2135,0:33:33,1,3,5,0,9,0,51,1,1,0,,15,0,40,46,25,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,0,0,0,1,,,,,,,1,0,B,15.378,20.273,3,W,CTL,ND
2021-wimbledon-2135,0:33:57,1,3,5,0,9,0,52,2,1,0,,15,15,36,47,25,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,0:34:28,1,3,5,0,9,0,53,1,1,0,,30,15,38,46,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,13.364,13.991,1,BC,NCTL,
2021-wimbledon-2135,0:34:44,1,3,5,0,9,0,54,1,1,0,,40,15,41,46,27,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,15.933,19.027,3,B,CTL,ND
2021-wimbledon-2135,0:35:06,1,4,5,0,9,1,55,1,1,0,,0,0,44,44,28,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,0,0,0,2,,,,,,,2,0,0,12.999,13.319,1,BC,NCTL,
2021-wimbledon-2135,0:36:49,1,4,5,0,10,0,56,1,2,0,,15,0,46,43,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,1,0,0,13.767,11.664,2,BW,NCTL,
2021-wimbledon-2135,0:37:12,1,4,5,0,10,0,57,2,2,0,,15,15,45,45,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2021-wimbledon-2135,0:37:36,1,4,5,0,10,0,58,1,2,0,,30,15,46,43,30,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,20.879,15.952,2,BW,CTL,ND
2021-wimbledon-2135,0:38:36,1,4,5,0,10,0,59,2,2,0,,30,30,45,45,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,29.665,16.197,1,B,CTL,ND
2021-wimbledon-2135,0:39:02,1,4,5,0,10,0,60,2,2,0,,30,40,44,47,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,19.068,19.124,3,C,CTL,ND
2021-wimbledon-2135,0:39:30,1,4,6,2,10,2,61,2,2,0,,0,0,40,54,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11033,0,0,0,1,,,,,,,1,0,0,32.404,24.550,3,BW,NCTL,ND
2021-wimbledon-2135,0:41:55,2,0,0,0,1,0,62,2,1,0,,0,15,39,56,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,13.052,13.650,2,B,NCTL,
2021-wimbledon-2135,0:42:30,2,0,0,0,1,0,63,1,1,0,,15,15,41,55,31,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,13.544,18.626,3,C,CTL,ND
2021-wimbledon-2135,0:42:50,2,0,0,0,1,0,64,2,1,0,,15,30,41,58,31,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,40.316,45.406,4,B,CTL,ND
2021-wimbledon-2135,0:43:45,2,0,0,0,1,0,65,1,1,0,,30,30,42,56,32,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,2,0,0,17.283,16.301,3,BC,NCTL,D
2021-wimbledon-2135,0:44:32,2,0,0,0,1,0,66,1,1,0,,40,30,44,55,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,19.778,20.695,3,BC,NCTL,ND
2021-wimbledon-2135,0:45:05,2,0,0,0,1,0,67,2,1,0,,40,40,40,56,33,34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,13.035,13.523,0,C,CTL,
2021-wimbledon-2135,0:45:37,2,0,0,0,1,0,68,1,1,0,,AD,40,43,56,34,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,1,,,,,,,1,0,B,30.084,31.004,3,BC,CTL,ND
2021-wimbledon-2135,0:46:08,2,1,0,0,1,1,69,1,1,0,,0,0,47,55,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,0,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2021-wimbledon-2135,0:47:06,2,1,0,0,2,0,70,2,2,0,,0,15,45,56,35,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,15.300,16.293,1,W,CTL,D
2021-wimbledon-2135,0:48:08,2,1,0,0,2,0,71,1,2,0,,15,15,46,54,36,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,31.714,31.689,2,BC,CTL,ND
2021-wimbledon-2135,0:48:34,2,1,0,0,2,0,72,2,2,0,,15,30,46,57,36,36,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,2,,,,,,,1,0,F,22.705,20.676,3,C,NCTL,D
2021-wimbledon-2135,0:49:04,2,1,0,0,2,0,73,1,2,0,,30,30,47,53,37,36,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,0:49:38,2,1,0,0,2,0,74,2,2,0,,30,40,47,57,37,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,0,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2021-wimbledon-2135,0:49:57,2,1,1,0,2,2,75,2,2,0,,0,0,46,61,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,0,0,0,1,,,,,,,1,0,0,13.456,12.410,1,BW,NCTL,
2021-wimbledon-2135,0:50:24,2,1,1,0,3,0,76,2,1,0,,0,15,45,63,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,19.650,19.890,2,B,NCTL,D
2021-wimbledon-2135,0:50:59,2,1,1,0,3,0,77,2,1,0,,0,30,44,65,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,18.551,18.409,2,BC,CTL,ND
2021-wimbledon-2135,0:51:40,2,1,1,0,3,0,78,1,1,0,,15,30,46,64,38,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,38.842,39.128,3,C,NCTL,D
2021-wimbledon-2135,0:52:16,2,1,1,0,3,0,79,2,1,0,,15,40,42,65,38,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,12.984,14.032,0,BW,CTL,
2021-wimbledon-2135,0:52:48,2,1,1,0,3,0,80,1,1,0,,30,40,44,64,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,0,0,1,1,,,,,,,2,0,0,16.570,16.624,1,BC,CTL,ND
2021-wimbledon-2135,0:53:24,2,1,1,0,3,0,81,1,1,0,,40,40,46,63,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,0,0,1,1,,,,,,,1,0,0,12.382,14.001,1,BC,NCTL,
2021-wimbledon-2135,0:53:47,2,1,1,0,3,0,82,1,1,0,,AD,40,49,63,41,41,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,2,0,F,14.960,18.160,3,C,CTL,ND
2021-wimbledon-2135,0:54:22,2,1,1,0,3,0,83,2,1,0,,40,40,48,65,41,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12430,0,0,0,1,,,,,,,1,0,0,15.864,17.020,2,BW,NCTL,ND
2021-wimbledon-2135,0:54:42,2,1,1,0,3,0,84,1,1,0,,AD,40,50,64,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,12.978,13.522,1,BW,NCTL,
2021-wimbledon-2135,0:55:02,2,1,1,0,3,0,85,2,1,0,,40,40,49,66,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,18.340,18.482,2,C,NCTL,ND
2021-wimbledon-2135,0:55:29,2,1,1,0,3,0,86,2,1,0,,40,AD,48,68,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,1,0,0,29.207,30.116,2,BC,NCTL,D
2021-wimbledon-2135,0:56:01,2,1,1,0,3,0,87,1,1,0,,40,40,50,67,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,0,0,1,1,,,,,,,1,0,0,27.276,26.622,3,C,NCTL,D
2021-wimbledon-2135,0:56:41,2,1,1,0,3,0,88,2,1,0,,40,AD,49,69,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,1,0,0,20.420,22.510,2,BC,NCTL,ND
2021-wimbledon-2135,0:57:07,2,1,2,0,3,2,89,2,1,0,,0,0,46,76,43,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,11531,0,0,1,2,,,,,,,1,0,0,16.104,22.610,2,C,NCTL,ND
2021-wimbledon-2135,0:58:50,2,1,2,0,4,0,90,1,2,0,,15,0,47,72,44,46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,0:59:24,2,1,2,0,4,0,91,2,2,0,,15,15,45,73,44,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,2,,,,,,,1,0,0,21.052,27.283,3,BW,NCTL,ND
2021-wimbledon-2135,0:59:48,2,1,2,0,4,0,92,2,2,0,,15,30,44,75,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,13.824,12.114,1,W,NCTL,
2021-wimbledon-2135,1:00:07,2,1,2,0,4,0,93,1,2,0,,30,30,45,71,45,48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,1:00:42,2,1,2,0,4,0,94,1,2,0,,40,30,46,67,46,48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2021-wimbledon-2135,1:01:15,2,2,2,0,4,1,95,1,2,0,,0,0,52,64,47,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21031,0,1,0,1,,,,,,,1,0,0,14.191,11.509,2,BW,NCTL,
2021-wimbledon-2135,1:01:42,2,2,2,0,5,0,96,1,1,0,,15,0,54,63,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,13.137,14.500,1,W,CTL,
2021-wimbledon-2135,1:01:58,2,2,2,0,5,0,97,2,1,0,,15,15,53,65,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,37.732,41.615,2,BW,CTL,ND
2021-wimbledon-2135,1:02:44,2,2,2,0,5,0,98,1,1,0,,30,15,55,64,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,14.608,16.181,3,BC,NCTL,D
2021-wimbledon-2135,1:03:06,2,2,2,0,5,0,99,1,1,0,,40,15,58,64,50,49,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,13.036,15.533,3,W,CTL,
2021-wimbledon-2135,1:03:28,2,2,2,0,5,0,100,2,1,0,,40,30,57,66,50,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,12.929,14.843,2,W,CTL,
2021-wimbledon-2135,1:03:52,2,3,2,0,5,1,101,1,1,0,,0,0,61,65,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,2,0,0,20.991,19.878,1,B,NCTL,D
2021-wimbledon-2135,1:05:38,2,3,2,0,6,0,102,1,2,0,,15,0,62,63,52,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,18.419,18.154,2,C,NCTL,D
2021-wimbledon-2135,1:06:12,2,3,2,0,6,0,103,2,2,0,,15,15,61,65,52,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,2,0,0,28.123,32.971,3,BW,NCTL,D
2021-wimbledon-2135,1:06:50,2,3,2,0,6,0,104,1,2,0,,30,15,62,63,53,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,2,0,0,15.275,16.483,2,BC,NCTL,ND
2021-wimbledon-2135,1:07:25,2,3,2,0,6,0,105,1,2,0,,40,15,64,62,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,1,0,0,13.721,12.219,2,BC,NCTL,
2021-wimbledon-2135,1:07:48,2,3,2,0,6,0,106,2,2,0,,40,30,63,64,54,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,14.233,12.724,1,BW,NCTL,
2021-wimbledon-2135,1:08:08,2,3,2,0,6,0,107,2,2,0,,40,40,62,66,54,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2021-wimbledon-2135,1:08:27,2,3,2,0,6,0,108,1,2,0,,AD,40,63,64,55,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,2,0,0,22.995,23.486,2,BW,NCTL,D
2021-wimbledon-2135,1:09:28,2,4,2,0,6,1,109,1,2,0,,0,0,69,61,56,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,22031,0,1,0,1,,,,,,,2,0,0,12.629,12.046,2,C,NCTL,
2021-wimbledon-2135,1:10:36,2,4,2,0,7,0,110,1,1,0,,15,0,72,61,57,53,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,12.433,14.011,3,C,NCTL,
2021-wimbledon-2135,1:10:53,2,4,2,0,7,0,111,2,1,0,,15,15,70,62,57,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,1,0,0,12.655,14.425,2,C,NCTL,
2021-wimbledon-2135,1:11:14,2,4,2,0,7,0,112,2,1,0,,15,30,68,63,57,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,1,0,0,38.346,41.337,2,BC,CTL,ND
2021-wimbledon-2135,1:12:11,2,4,2,0,7,0,113,2,1,0,,15,40,67,65,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,2,0,0,13.300,13.826,2,B,NCTL,
2021-wimbledon-2135,1:12:45,2,4,2,0,7,0,114,1,1,0,,30,40,69,64,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,0,0,1,1,,,,,,,1,0,0,13.022,15.681,1,W,CTL,
